0	作為有史以來最偉大的基金經理彼得&#183;林奇憑藉其在投資領域傑出的貢獻，終其一生的經驗和智慧，書寫了這本《彼得&#183;林奇的成功投資》。這本書可以說是廣大的業餘投資者的福音，書中不僅講述了業餘投資者投資入門的基礎知識，而且還深刻精闢的分析了業餘投資者最常見的投資心理誤區以及投資陷阱等，是一套最實用、最有效的股票投資方面的專業書籍，讓人讀後深受啟發。
0	作為一名“白骨精”，我不得不佩服作者入木三分的刻畫，不僅精準地描繪出我們的生活畫面，更深刻地揭露了我們內心的掙扎與困頓。確實，是一部當代白骨精們的寫照！寫出了職場的競爭，寫出了僱傭與被僱傭的現實。筆鋒平實，清澈，是好作品。看著看著，便感覺自己也漸漸地深入到這個故事中，和你一起在職場中打拼，在感情中沉浮。淚，也一次又一次地潤了眼眶……
0	作為一本職場啟示錄，不錯沒有像杜拉拉一樣的引入勝的故事，卻也用輕鬆的方式告訴你，如何在職場中生存如何能越爬越高用簡潔明瞭的圖形模式，刻畫出了身在職場所需的“職場氦氣”讓人躍躍欲試至於為什麼要叫“星巴克職場啟示錄”個人認為有一點打廣告的嫌疑在裡面，跟STARBUCKS似乎沒有太大牽連美中不足，有些地方的闡述不夠詳盡，需要自己不斷揣磨
0	作為女兒6.1的禮物。雖然晚到了幾天。等拿到的時候，女兒愛不釋手，上洗手間也看，告知不好。竟以學習毛主席來反駁我。我反對了幾句，還說我對主席不敬。暈。上週末，告訴我她把火鞋和風鞋拿到學校，好多同學羨慕她。呵呵，我也看了其中的人鴉，只可惜沒有看完就在老公的催促下睡了。說了這麼多，歸納為一句：這套書買的值。
0	昨晚看著看著就睡著了，今天早晨醒來就立馬抓起繼續啃，正逢小說結尾部分，也正如作者的期望，我被嚇了一跳。這是我讀東野圭吾小說最意料不到的事實。愛有很多種，可是當它變成某種負擔時，還算愛嗎？愛有多種表現形式，當某種行為讓對方感覺負罪時，這還能叫做愛嗎？愛可以很長久，當這種永恆變成一種惡夢時，還能歸於最初的愛嗎？愛可以深入骨髓，無法割除，當它接受無法預知的變數時，還能始終如一嗎？
0	昨天晚上看完了，此書揭開了獵頭的神祕面紗，將獵頭與HR的運作展現在人們面前。以小說的形式，將獵頭的工作展現開來，期間穿插有關獵頭的敘述，受益匪淺。主人公是一個極富正義感的、信守承諾的、優秀的、有才華的人物，他看穿了世事的虛浮，尋找著一片寧靜的內心世界。故事結尾又未免過於傷感，失去至親至愛的人，表現出來他最最脆弱的一面，彷彿感受到他撕心裂肺的傷痛。期待續的出版。
0	昨天帶寶寶在朋友的小區玩。有工人正在植樹，寶寶目不轉睛地觀察著。媽媽告訴寶寶，他們正在種樹呢。寶寶沒有吭聲。過了一會兒，爸爸過來了，爸爸問，他們在幹什麼。寶寶說，他們正在挖寶藏。哈哈，寶寶準是想起了弗洛格帶著小熊一起挖寶藏的故事。感謝可愛的小青蛙弗洛格，給了寶寶丰富的想象力，一個多彩美麗的世界。
0	最早接觸寂地畫是在《新蕾》上，後來滿心歡喜的買了她的第一本畫集《我的路1》很喜歡那種溫暖的畫風，也很喜歡配畫的文字，很細膩，有哲理，讓人感覺溫馨。後來她出的每一期都買了回來，用四葉草的包書紙包好，這次這一套買了是給朋友的，。朋友看到我有一套《我的路》也很想要，所以讓我幫她買。開始會擔心裡面的附贈品不知道會不會有，看來是有的，朋友收到了很開心也很喜歡
0	最喜歡這部，雖然很是賺走了我的眼淚，發現自己越來越愛看這些悲情的，讓人揪心疼痛的文字，匪大的確是後媽來的，東子對佳期的愛是絕對獨一無二的，可是真愛的未必能在一起，記得那句“那時候年輕，什麼都沒有，可是有勇氣！”現在的自己已經是連勇氣都沒有了，只能看著這樣的小說慰籍自己，愛就是那麼不圓滿，要看得開放得下！難啊，難！
0	最喜歡裡面兔子招惹外星人 還有兔子摞起來和貌似一武俠比武的那篇 太有意思了 我把它拿給室友看 她居然說畫這本書的人思想有問題 不禁讓我想起前幾天在手機報中看到的 關於心理抑鬱症的說法：如果看完《找死的兔子》笑的前仰後合說明我們的心理是健康的 我很同意 哈哈 因為我的確看得很過癮 很開心！佩服作者的奇思妙想...衷心希望心情總是不好的人們能夠笑對人生 其實真沒什麼過不去的坎兒~
0	最開心的閱讀莫過於你看的書和你自己的生活閱歷有異曲同工的地方！常常在看書的時候我要拍案叫絕，遙想寫這本書的時候作者是在1983年，而我自己的心理髮展，從2000年到2009年，居然在很多地方應驗了他的理論說明！讀他的書，對有心理困惑或力求完善心理人格的朋友，是絕對有益的！比我同時買的那本《一歲就上常青藤》要好上幾百倍！
0	最近有點忙直到昨天晚上讀完了整部書，我震撼了特別是讀到小狼要要遷移的時候，我才明白什麼是倔強什麼叫桀驁不馴那到底是一種什麼樣的性格，直到陳陳不得不親手殺死小狼的時候，我幾乎也差點哭出來，人狼，這是一種什麼樣的感情。就像別人給的評論一樣，狼圖騰讓人們勇於承認人們自身潛在的弱點，而當今社會人們迫切需要的不正是應該像狼那樣的性格嗎？這真是一部奇書。
0	最近受幾位老年大學學友的委託，又購買了幾本《數碼單反攝影輕鬆入門》和《RAW完全解析》，確實很不錯！
0	最近感覺生活特別累，所以就買了幾本書來讀。《少有人走的路》這本書，剛開始讀前幾章時，感覺自己的心情豁然開朗，心情放鬆了許多，對於工作，對於生活又有了信心。隨著後面幾章的閱讀，感覺這本書有很多地方好像有：話沒有說明白的感覺，感覺作者總是把問題闡述一半，就接著進行闡述下面一個問題了。不過，總體感覺還是很振奮人心的，可以啟迪人生。有時間再讀一遍，古人說：溫故而知新嘛~~~~
0	最近杜拉拉被炒得很火，很多人說她是職場新人的指南，不過我覺得帶著一種平靜而恬淡的心情來看待這本書也許更合適一點。可能是工作性質的原因，我並沒有受益匪淺的感覺。平心而論，說它是一本新型的職場小說，應該來的更為貼切。對於小說的高潮部分，似乎是點到為止，總覺得有點意猶未盡。不過在看的過程中，整個心情還是很不錯的。
0	最近不知怎麼回事，出了很多後宮方面的書，看得我這叫鬱悶。早就關注大心的這本了，看到上架了馬上訂貨，還好，第二天就送到了。結果看到凌晨4點，為了還能睜著眼上班必須眯幾個小時。一句話，太好看了，怎麼能這麼好看！我也是一直看大心的NP結局，這次可能為了出版吧，還是有些遺憾。看過大心的色遍後，就覺得無法比擬的好看，真希望能出版啊！
0	最後一章是專門解讀兒童經絡的，溫馨實用，之前買的那本送給了新得了寶寶的親戚，自己再藏一本繼續學習：）P。S。：看到有不少人在車上看書，畢竟顛簸，還是避免吧。祝願大家都受益。
0	最好是三本一起看。藏獒2主要是寫藏獒與狼的驚心動魄的搏鬥。場面非常的巨集大，壯觀，情節很吸引人。在藏獒救人的情節中，有很多感人的事蹟，讓人不由得黯然淚下。真的很嚮往在西結古草原上的藏獒，勇敢，機靈，忠誠。永遠都是先人後己，無所畏懼的犧牲自己。特別是大黑獒那日，真的是讓人感動，讚歎。還有很多很多的藏獒們為了人類犧牲了自己。品格高尚的藏獒們是大自然賜給人類的精靈。
0	最初因為書名所吸引，“曾有一個人，愛我如生命”這是怎樣的一種愛，這樣的愛是太過沉重，還是刻骨銘心？帶著這種疑問，用了大半天的時間看完，心裡有種說不上來的難受，相愛的兩個人竟然連最後一面都沒有見到，就陰陽兩隔，這份遺憾。。。。。。很喜歡書封面上的話“如果當初我勇敢，結局是不是不一樣，如果當時你堅持，回憶會不會不這樣”
0	最初看到這本書，隨手拿起來翻了翻……就被其中一個個很精彩的小故事所吸引……然然每個故事後面，還會附上相關的道理在其中！讀起來，感覺是一次心靈的洗涮，讓我們學會以更好的心態看待生活中發生地種種人情世故……身處在繁忙都市中的人們，很多時候大多忽略了這些最平凡最簡單的幸福和快樂……而這本書就是很好的把大家遺忘的幸福快樂羅列出來，釋放心靈的枷鎖，獲取真正的快樂和幸福吧！
0	最初看《門第》是在報紙的連載上，也是我第一次看連諫的小說。從看了第一集就被它深深吸引，其實，裡面的很多故事、很多情節和場景都是發生在我們自己身上，只是我們深思過後發出一聲無奈的嘆息，然後繼續生活罷了。當然，經過之後，我們還會發展，事情往往不會壞到哪裡去的，太陽還會每日東昇，和煦的晚風也會如期而至。過日子就是這樣。
0	縱然是再嬌豔的花朵，作為和親公主的皖雅，也逃脫不了所謂“貢物”的命運，絢爛一時的愛情，到頭來終究抵不上江山一角。愛情，如此完美卻又失落，皖雅的結局，苦澀卻又實際地描繪了宮廷女子悲婉的一生。看盡世間無限遺憾，只因愛情如此脆弱。三個男人用不同的方式愛著這位花神，她本可換種選擇使自己輕鬆，可她還是執著於她的愛，終究她的愛害了她，愛情總是這麼威力無限！
0	總之，這是一本能讓人引發起認同感的、也很有趣、很個性、很像那麼一回事的血型書。或許每個人的身上都已不再只是某一種血型的特質，而是在相互的交融、激盪中發生著嬗變。於是，A型的人可能擁有了B型的某種特質，B型的人慢慢也習得了A型的一些模式。畢竟血型也是在不斷的進化中，AB型不就是晚於O、A、B新近出現的血型型別嗎？到新血型再進化出來的時候，我們一定還會有更新型的血型說明書。
0	總之，前兩位作者寫得比較好，即1917--1960年那段史實，之後則所限於國內檔案不公開的原因，還是看國外中文網際網路的吧
0	總有一天,我們會對流逝的時間和消失的往事習以為常.無論和誰,以怎樣的方式結束....溺水者怎知道，是哪一滴水要了他的命。。那一天我二十一歲，在我一生的黃金時代。我有好多奢望。我想愛，想吃，還想在一瞬間變成天上半明半暗的雲千萬人之中，遇到你所遇到的人，於千萬年之中，時間的無涯荒野裡，沒有早一步，也沒有晚一不，剛巧趕上了
0	總是容易被別樣的愛情所感隱忍的愛情  結局也是一樣的完美如斯喜歡這樣的愛情  真的不知道該說些什麼我很感謝這些寫出優秀的作品  讓我感受心痛 甜蜜 羞澀在現實生活中 這樣獨有的愛情很難吧我有時候真的在做夢可以回到很久以前  可以去愛這樣的男子感受這樣的男子的心胸氣度 感受這樣男子的愛恨情仇擁有這樣的愛情這種念頭或許直至死亡也無法成為現實所以 我沉迷於古代小說 無法自拔  幾乎愛戀
0	總的來說這本書還不錯，就是內容好像少了點，看完整本書就一箇中心思想，中醫方面內容具多，象我們這樣沒有中醫基礎的，不會操作也不敢操作；當然，對一些簡單的操作可以做，比如現在我每晚都給孩子按腳，刺激眼的位置，主要是俺兩口子都是近視，前幾天孩子眼皮長了個小白點，就按了兩晚上，沒有了，也不知是不是按的原因，希望是吧，看看還是有好處的！
0	總的來說是受益匪淺！看過許多跟中醫沾邊的書，一直對於自身體質都比較困惑，總是兼具寒性體質和熱性體質兩者的特點，現在終於知道了，這是溼。原先沒想到一些不經意的生活習慣會引起這麼多後果，原來身體已經發出了這麼多的預警訊號了！書中養生有很多是通過穴位實現的，本書關於穴位介紹比較適合沒有中醫基礎的人，可操作性較強。另外還有一些實用小藥方及簡單的健身方式。開卷有益，值得反覆讀。
0	字很大，買一本放在家裡給孩子查，另一本小的讓他帶到學校去。從1年級下學期開始老師就要求不認識的字要自己查，問題是作業裡的生字太多，孩子的眼睛哪經得起這樣折騰。孩子現在二年級，上次檢查班上已有不少孩子視力下降，有的已戴上眼鏡，所以趕快買上這本大版的字典。各位本爸爸媽媽注意，因為大、小版的頁碼不同，所以小版的也要買一本放在書包裡。學校里老師有時會有查字典比賽什麼的，頁碼不同又麻煩了。
0	自打買回來以後，六歲的兒子就天天抱著看。書中可愛的動物造型，別緻的小貼紙，符合聖經原則的教導，都讓他感覺很親切，很信賴。教會的主日學也可以購買。即使是不信基督教的朋友，讓孩子看看這樣的書，可以幫助培養孩子養成良好的品德。這本書是西方人寫的，由此也可見西方人的價值觀——以《聖經》為依據。西方文化的源頭，到現在還一代一代的傳承，其中說明了什麼問題，值得中國家長深思。
0	準、新媽媽們，推薦你們看看哈！每個媽媽都是有“奶”的，沒有哪個媽媽沒有“奶”，如果別人說你沒有“奶”，或者你感覺你沒有“奶”，那都是你沒有盡力“下奶”的問題，沒有想做一頭“好奶牛”我非常堅信這句話。。。支援母乳，母乳是寶寶最好食物；寶寶是非常需要媽媽的母乳，媽媽的“乳房”是寶寶最好的安撫品。。。有了這母乳媽媽的育兒手記，一直支援我走到現在，我感覺非常非常愉悅。
0	追源溯流，指明詳細出處，提供豐富便證，現每條典故的含義和用法。本詞典是我國詞典大家族的一個新成員。詞典的每一個詞條包括語義、典故來源和舉例三個部分。英語典故是英語語言和文化寶庫中的重要組成部分,是民族文化的積澱和民族智慧的結晶.典故寓意深刻、民族色彩濃厚,具有很強的修辭作用.英語的典故構成形式多樣,來源極其廣泛.瞭解並熟悉一些常見的英語典故有助於我們瞭解英語國家的文化、習俗
0	追加幾句：有好多真正的大師，是可以作為大師這個稱號的標準的，庫布裡克就是這麼一位。假如您誤以為今天中國的某位導演也算是大師的話，可以看看庫布裡克，看看《大開眼戒》，對照一下不太好算的差距。如果哪位導演你真心在有生之年把成為大師作為目標的話，也勸您看看《大開眼戒》，給自己樹立一個標竿。
0	樁樁的文字讓人讀起來非常舒服，如清泉細流沁如人心，我一直很喜歡。在這本書中也感受到作者的用心，在不斷求變求新。作者為女豬設定的前世男身，讓我接受了很久，看著總有些彆扭。呵呵～故事構架大氣而精巧，其中爾虞我詐的算計太多，旁支伏筆也多，更像是一部江湖大戲而非言情，故事中情感描寫略顯薄弱，這方面個人感覺不如“青蘿”。
0	專心的用一輩子的時間，只愛一個人。這就是愛情中的極致了吧，於是《痴相公》把這樣的唯美愛情，一一鋪就，濃墨重彩。珍兒與之心，從最初的愛上，到經歷了坎坷，抵制了誘惑，始終如一，只深愛對方。愛情中的把持與堅韌，真的太讓人感動。哪怕，之心是痴的，那又怎樣，他知道如何愛一個人，並且深信不疑，自己的愛可以一心人，共白首。前世的姻緣，現世的嬋娟。
0	逐行逐字看完了步步為營，八個故事裡蘊涵的職場哲學讓人若有所思。對比小說，回過頭看自己走過的路，發現，沒有前人的指導點撥，職場這條路是摸著石頭過河，是一個人披荊斬棘。幸好，現在看到你還不算太遲。幸好，你照亮我前方幽長的路。
0	茱莉的生活一下子從繁華的社交界轉入了別人眼中勞累而無趣的孤兒院中，她所面對的人也從八面玲瓏的成人中轉入了困苦無依的孩子們中，她的親密伴侶從一個人人眼中的有魅力的成功男士變成一個硬直、了無情趣的醫生，當中的轉變，心情的跌蕩起伏很難用三言兩語說清楚，偏偏在這本書裡，作者用兒童都能明白的淺顯語言說了個一清二楚，而且叫人接受這些轉變十分自然合理，功力非同一般。
0	週五收到?瀝川往事?,週六一口氣讀完,週日不時重新翻讀,書中的人物,發生在主人公身上的故事,象一副美麗而傷感的畫卷不時出現在眼前,小秋和瀝川的故事,那種讓人心碎,讓人心醉的愛,是每一個女性都夢想擁有的.我深深的陷入小說情節中難以自拔,不原自拔.好久沒有欣賞到這麼美的情感小說了,感謝作者讓主人公的愛情有一個完美的結局,讓人們在為他們流過淚後,可以由衷的祝福他們,可以為他們的幸福欣慰的笑了.
0	重新喜歡上明曉溪的作品，重新回到夢幻的世界裡。感覺真好。高中的時候超級喜歡明曉溪的作品。尤其是水晶般透明系列，看了超級有感覺。大一的時候，在宿舍還有說到泡沫之夏。本以為同學不知道，結果卻出乎人意料：每個人都說得很起勁。不是單純的談情說愛。裡面的人物可以反射到自己生活中。裡面的愛情&#183;&#183;&#183;&#183;&#183;&#183;&#183;&#183;
0	終於認真看完了，哈哈比《男人來自火星，女人來自金星》內容更全面，文字也更有趣！既有實用性，又有可讀性！
0	終於買到心心念唸的書了，就因為當初的一念，以至於等到這套書時，已經過了很長時間，不論因為什麼原因，當我發現噹噹又有了這套書時，便毫不猶豫的寫了訂單。我想這是相當有意義的評吧，在我買了這麼多書後，這是我的第一個評論，不知道為什麼，只是被蕊蕊所打動吧，愛的絕然，愛的一無返顧，有時候回憶，總是在感嘆，像燕王朱棣這樣的人，愛耶？恨耶？曲曲折折，幽幽怨怨，情愛兩重天，於我，動心不已。
0	終於可以打分了，打五星吧，實在太喜歡這本書了關於彭老這本書，個人認為怎麼讚美都不為過。原因有三：1.語言通俗易懂、淺顯易懂，容易閱讀理解2.理論深入透徹，直指中醫本質。3.內容系統完整，層次分明
0	終於看完杜拉拉2，感覺有種狐尾續貂。裡面的理論對剛進入職場的新手來說實在太深奧。寬頻薪酬，測評系統等全部是HR的內容。題目真的不應該叫杜拉拉昇職記。可以換成HR方法大全？人物也越來越多，越來越不相干。最後的結尾更難讓人明白，別再寫杜拉拉三了，佳作就是這樣寫續寫續寫廢的。就像是還珠格格系列
0	終於等來了結束，一切的迷題也都解開了。無論是他，或是他？這篇是增加了許多玄幻在裡面的。話說虐了這麼久也該結束了，不然實在對不起觀眾。“知錯能改，善莫大焉” 是這樣的意思麼？呼呼，就讓一切重新開始，承著彼此心中的眷念去展開新的歷程……從此，我的眼前只有你，你的背後總後我。
0	終於把這本書買到手了，封面很有感覺，書做得也很好，編輯們辛苦了，一定會好好收藏的，這裡面舉的很多案例我身邊都有可能發生，對我真的很有借鑑意義。也推薦大家都看看，在職場裡，這裡有太多可以學習的東西。
0	終於，萌發了要買哥們兒實體書的念頭，當然首選就是四面牆了，結果缺貨，只好退而求其次，買了背叛和外遇。外遇還沒看，不敢瞎說。
0	中華民族歷史悠久，很贊同這樣的看法：學成語，是學古文化的一種好的方式。成語裡有文學、歷史、軍事與哲學，小孩子喜歡的是故事、情節，通過對比學習，不僅讓孩子聽了故事，同時讓他們牢牢掌握了一些成語。小的時候我就很喜歡那些出口成章、成語就在嘴邊的那些人。長大了就開始通過各種手段自學、或者從別人那裡學習。不僅我要學，孩子長大了，也讓他學。
0	中國也出了一本情感的書，看完了，很不錯的一本讓女人更加了解男人的書。本人閱讀的時候，就有很多同感，因為是裡面有提的行為，我作為一個女性的角度，幾乎都有，而且很貼切。也讓我的眼界放寬了，看到了很多男人和女人不同的東西。看待事情也不會像以前那樣的主觀了，此書值得一看，作為一位現代女性，不獨這本書的話，有點遺憾。因為你已經與社會脫節了。
0	中國古代詩詞由於用語都比較含畜、精煉，欣賞起來需要安安靜靜的環境，而作為它們的載體，一本書的印刷、裝訂質量的好壞，相對於其他型別的書而言，更會對讀者產生更直接的影響。這本書真的只能用精緻兩個字來形容，如果改版的時候再適當配以精美的插圖，那就簡直可以說是完美的。另外：驚喜的發現這本書的頁碼居然是仿古形式的漢字，更添了一種古香古色的美，實在是好！
0	智永千字文是千字文中的上品，即使這樣，當前的許多出版社也因種種原因，將它印製的很差勁。而本集字古文，主編、印刷的水平很高——因為我同時買了幾個類似的版本，上海書畫社的是最好的。集字古文的排版是一個很專業的工作，不是很高藝術素養的，絕對做不好。以前我見過很多集子，這一本，書法佈局渾然一體，幾乎感覺就是智永創作的一樣。
0	質量不錯，適合3歲左右小孩玩。每一頁邊上都有已經打好的虛線孔，直接將頁面撕下來就行，都是很簡單的手工，練習孩子剪圖形，摺紙。我兒子3歲半，特別喜歡做，就是用剪刀用不太好，正好練習啦。有些東西做出來“實用性”還挺強，像太陽帽，剛好能戴在兒子頭上，拖鞋，他也剛好能“穿”，兒子自己還說吶“大小正合適”，呵呵。讓他練習手工的同時還有很多樂趣，超喜歡。
0	值得推薦！與此同時購買的還有東野圭吾的《白夜行》，與女法醫這本書相比，白夜行太一般了。《首席女法醫》情節描述精彩，讀起來順暢，案件結尾完全出乎意料，且案中套案，引人入勝。對犯罪的描述一直採取厭惡和鞭撻的態度，不象日本推理小說，分不清他們的價值觀到底是向著哪一邊。所以也可以推薦給中學以上的學生閱讀。
0	值得所有中國年青人好好思考的一本書，似乎講的道理多是太過理想的言論，太過脫離大眾實際的層面，其實不然，當今的國人，就是太過實際，年紀輕輕就現實到一心一意賺錢過日子人生中真的應該有些無關物質，無關利益的追求，其實每個人在年幼時都是有過的，只是現在那段記憶結束得越來越早了當每個人走到人生終點時，才會發現你記得的只有那些單純而不實際的時光，留下的只有那些曾感動過自己的記憶
0	只能說畫得不錯。是連著《我爸爸》《我喜歡書》這兩本一起買的，這三本書內容都一樣的模式，感覺不是很好。而且兩歲半的小朋友不理解，為什麼爸爸為什麼又變成黑猩猩了，為什麼又變成歌唱家了。所以家長在給孩子講這本書的時候不能按書上的字講，最好是看圖說話，比如變成歌唱家的那張圖，就講說：“爸爸唱歌好棒呀，象歌唱家一樣唱得好。本來希望三本能不一樣呢。不過書裡說的話還是挺讓我感動的。
0	只看過西西的《解體》。印象已經不深了。記得要不就是標點很少，節奏很快；要不就是標點很多，停頓太多。還是一個比較有才華的女子。
0	之所以買這本書，是因為這次實習我要跟著老師下鄉，去隨州作調查，我準備做關於農村留守婦女社會交往的主題，所以買了這本書先了解一下。看過之後，確實有挺大觸動的，隨著青壯年男性勞動力向城市流轉，留守婦女的生活開始發生質的轉變，這其中有喜悅，也有不為人知的苦澀。推薦大家讀這本書，特別是女性讀者。同為女人，我們應該感受到更多......
0	之所以看這本書，是因為看過“安意如”系列之後有一種連鎖反應，只道是意猶未盡。不覺得就開始關注這類圖書。愛上了中國的古典詩詞，想要了解的更多，知道的更多一些。這本書中，每每讀來就像是一個唯美的故事，有時不免沉醉其中久久不能自拔。其實說是故事，不如說是“詩詞歷史”。過於歷史，總覺得太過於血淋淋了，忽然用這麼淡淡語言訴說，自是有另一番韻味。
0	之所以發現民國這段歷史光怪陸離，非常感興趣，還是因為看紫釵恨的長篇網路小說《長風》，裡面描述的亂世之中，各方勾心鬥角、嘻笑怒罵、啼笑皆非的場景讓人實在忍俊不禁，不時捧腹大笑。正是因為看小說，看得拍案叫絕，才發現原來民國這段歷史居然也是如此有趣，發人深省。建議大家先仔細閱讀《長風》，然後再看此書，兩相映照，相映成趣
0	之前一直在看《咕嚕咕嚕轉》孩子很喜歡，有一週時間了，自己總是翻看著，自己講著。第二本《斯凱瑞最受歡迎的故事》拿出來，貝貝好興奮，故事前前後後講了兩三遍，感興趣的幾篇講了無數遍，萬能修先生，會說話的麵包，墨菲警官這些都是他常掛嘴邊的，篇篇故事都生動，畫面表現到位。這兩本真是不錯。
0	之前是看過推薦，才想到要買，拿到書後，先囫圇吞棗大致看了一下，除了覺得畫面十分精美之外，看不懂什麼意思！我當時還頗有些失落，在下班的車上，我又細細看了導讀部分才“恍然大悟”（每次看繪本時，都要看看導讀，要不然理解不上去，慚愧！）到家後，小兒大致翻看一下，說沒意思，於是我就引導他一起看，這回感覺就不一樣了，其實只要你用心去發現，就會發現每頁的每個小角落，都是作者的精心設計，很棒！
0	之前買了一本，送朋友，拿到手後自己很喜歡，就又下單買了一本。書的質量真的不錯，只是不知道是不是在運輸過程中碰撞的關係，有破損。希望噹噹加強送貨時包裝的強度。
0	之前買過一本UK版TWILIGHT 三聯買的 109好像太貴了啦！那時太想買了現在看到噹噹才280，立刻沒猶豫就買下剛好放假了 等的那叫一個焦急連睡覺 散步都把手機拿著 生怕漏了送貨員的電話唉唉唉 6天后終於來的貨 我在順德 和過幾天卓越訂的貨一起來 估計是送貨員偷懶出乎意料 這本twilight比UK 大開很多 紙質也很好的 淡黃色 問起來也很好聞很高興啦，如果除去等待的痛苦不說……
0	之前看評論有說收到的書箱子壞掉了，也有些擔心，呵呵！不過寄來的箱子真的很好，跟之前金庸全集的箱子一樣好。對我來說書的大小也適中，因為我就是喜歡小版本的圖書，之前也收了一套唐碼的世界名著口袋本。說機器貓哈，印刷的也很好，每本的封面跟之前的老版也一樣，裡面的東西有人說每本都有一兩處變的，慚愧~我沒看出來，可能之前就沒看全過吧！對我來說我是非常喜歡了！
0	正在為與22歲的兒子溝通障礙發愁，發現了這樣的一本好書。我是第一次讀龍應臺的書，流暢的文筆，深深的內涵，對兒子的關愛，平等的推心置腹，思想觀念的碰撞火花竟然這般的美麗而感人。佩服，欣賞！兩代人之間的鴻溝在優美的文字中慢慢地彌合，讓我回味、思考了很多。推薦給我的兒子、朋友們。
